stasiun,pm10,so2,co,o3,no2,max,critical,categori,year
4,22.0,26.0,5.0,31.0,3.0,31.0,2,0,2020
4,20.0,34.0,4.0,39.0,3.0,39.0,2,0,2020
4,16.0,30.0,4.0,38.0,3.0,38.0,2,0,2020
4,21.0,28.0,5.0,29.0,3.0,29.0,2,0,2020
4,19.0,29.0,5.0,39.0,2.0,39.0,2,0,2020
4,32.0,30.0,9.0,34.0,3.0,34.0,2,0,2020
4,22.0,33.0,5.0,35.0,3.0,35.0,2,0,2020
4,16.0,7.0,3.0,21.0,2.0,21.0,2,0,2020
4,18.0,13.0,6.0,24.0,3.0,24.0,2,0,2020
0,27.0,27.0,7.0,47.0,7.0,47.0,3,0,2021
0,23.0,16.0,11.0,33.0,8.0,33.0,3,0,2021
0,35.0,12.0,12.0,22.0,13.0,35.0,0,0,2021
0,20.0,13.0,10.0,19.0,8.0,20.0,0,0,2021
0,25.0,19.0,7.0,19.0,12.0,25.0,0,0,2021
0,20.0,32.0,7.0,13.0,5.0,32.0,1,0,2021
0,19.0,29.0,5.0,14.0,4.0,29.0,1,0,2021
0,23.0,30.0,7.0,12.0,5.0,30.0,1,0,2021
0,30.0,34.0,12.0,16.0,9.0,34.0,1,0,2021
0,34.0,49.0,15.0,17.0,11.0,53.0,1,1,2021
0,31.0,49.0,10.0,24.0,11.0,54.0,1,1,2021
1,38.0,2.0,11.0,65.0,6.0,65.0,3,1,2021
1,51.0,12.0,27.0,80.0,12.0,80.0,3,1,2021
1,24.0,13.0,10.0,59.0,14.0,59.0,3,1,2021
1,35.0,13.0,12.0,68.0,13.0,68.0,3,1,2021
1,27.0,15.0,7.0,77.0,15.0,77.0,3,1,2021
1,33.0,13.0,10.0,68.0,7.0,68.0,3,1,2021
1,28.0,11.0,6.0,65.0,11.0,65.0,3,1,2021
1,42.0,11.0,14.0,65.0,12.0,65.0,3,1,2021
1,55.0,16.0,10.0,93.0,10.0,93.0,3,1,2021
1,35.0,13.0,5.0,78.0,9.0,78.0,3,1,2021
1,31.0,11.0,6.0,58.0,9.0,58.0,3,1,2021
1,42.0,11.0,6.0,72.0,6.0,72.0,3,1,2021
1,46.0,12.0,9.0,67.0,13.0,67.0,3,1,2021
1,51.0,12.0,8.0,67.0,16.0,67.0,3,1,2021
1,51.0,12.0,9.0,75.0,7.0,75.0,3,1,2021
1,62.0,14.0,26.0,134.0,14.0,134.0,3,2,2021
1,21.0,25.0,7.0,63.0,5.0,63.0,3,1,2021
1,28.0,25.0,10.0,53.0,7.0,53.0,3,1,2021
1,28.0,26.0,7.0,65.0,9.0,65.0,3,1,2021
1,27.0,25.0,10.0,64.0,8.0,64.0,3,1,2021
1,38.0,24.0,11.0,68.0,7.0,68.0,3,1,2021
1,30.0,38.0,4.0,55.0,15.0,55.0,3,1,2021
1,24.0,38.0,4.0,42.0,15.0,42.0,3,0,2021
1,25.0,39.0,5.0,45.0,13.0,45.0,3,0,2021
1,34.0,39.0,4.0,49.0,10.0,49.0,3,0,2021
1,28.0,38.0,11.0,42.0,15.0,42.0,3,0,2021
1,31.0,38.0,8.0,53.0,9.0,53.0,3,1,2021
1,36.0,39.0,9.0,48.0,9.0,48.0,3,0,2021
1,30.0,40.0,10.0,33.0,10.0,40.0,1,0,2021
1,22.0,28.0,9.0,43.0,10.0,43.0,3,0,2021
1,23.0,33.0,9.0,57.0,10.0,57.0,3,1,2021
1,46.0,46.0,9.0,61.0,7.0,61.0,3,1,2021
1,56.0,49.0,12.0,66.0,19.0,66.0,3,1,2021
1,64.0,49.0,9.0,44.0,13.0,64.0,0,1,2021
1,61.0,49.0,9.0,59.0,20.0,61.0,0,1,2021
1,63.0,49.0,8.0,65.0,18.0,65.0,3,1,2021
1,36.0,48.0,8.0,55.0,9.0,55.0,3,1,2021
1,36.0,49.0,8.0,47.0,15.0,50.0,1,0,2021
1,71.0,49.0,12.0,65.0,22.0,71.0,0,1,2021
1,50.0,49.0,11.0,50.0,26.0,73.0,1,1,2021
1,54.0,49.0,14.0,49.0,26.0,80.0,1,1,2021
1,34.0,7.0,8.0,45.0,15.0,45.0,3,0,2021
1,18.0,3.0,7.0,47.0,9.0,47.0,3,0,2021
1,22.0,4.0,8.0,42.0,12.0,42.0,3,0,2021
1,30.0,5.0,8.0,44.0,17.0,44.0,3,0,2021
1,53.0,8.0,12.0,41.0,29.5,53.0,0,1,2021
1,33.0,33.0,8.0,51.0,22.0,51.0,3,1,2021
1,28.0,32.0,12.0,37.0,29.0,37.0,3,0,2021
2,46.0,17.0,17.0,41.0,10.0,46.0,0,0,2021
2,52.0,18.0,19.0,44.0,9.0,52.0,0,1,2021
2,28.0,17.0,9.0,48.0,4.0,48.0,3,0,2021
2,46.0,16.0,10.0,41.0,4.0,46.0,0,0,2021
2,51.0,26.0,14.0,48.0,21.0,51.0,0,1,2021
2,59.0,29.0,10.0,33.0,20.0,59.0,0,1,2021
2,56.0,12.0,18.0,32.0,25.0,56.0,0,1,2021
2,39.0,10.0,12.0,26.0,17.0,39.0,0,0,2021
2,39.0,19.0,15.0,147.5,20.0,137.5,3,2,2021
2,58.0,45.0,8.0,19.0,16.0,58.0,0,1,2021
2,71.0,49.0,8.0,25.0,19.0,71.0,0,1,2021
2,79.0,49.0,10.0,23.0,19.0,79.0,0,1,2021
2,50.0,47.0,4.0,14.0,11.0,50.0,0,0,2021
2,73.0,47.0,17.0,26.0,18.0,73.0,0,1,2021
2,75.0,49.0,14.0,43.0,21.0,75.0,0,1,2021
2,57.0,9.0,18.0,31.0,29.0,57.0,0,1,2021
2,67.0,46.0,12.0,35.0,15.0,67.0,0,1,2021
2,87.0,46.0,16.0,38.0,17.0,87.0,0,1,2021
2,64.0,10.0,19.0,38.0,29.5,64.0,0,1,2021
2,46.0,49.0,10.0,32.0,13.0,49.0,1,0,2021
2,61.0,49.0,13.0,31.0,22.0,61.0,0,1,2021
2,67.0,49.0,16.0,40.0,19.0,67.0,0,1,2021
2,37.0,49.0,17.0,13.0,18.0,52.0,1,1,2021
2,48.0,49.0,12.0,39.0,18.0,51.0,1,1,2021
2,20.0,41.0,3.0,28.0,5.0,41.0,1,0,2021
2,29.0,42.0,4.0,27.0,6.0,42.0,1,0,2021
2,24.0,41.0,3.0,29.0,4.0,41.0,1,0,2021
2,16.0,41.0,4.0,34.0,6.0,41.0,1,0,2021
2,29.0,42.0,7.0,19.0,8.0,42.0,1,0,2021
2,46.0,43.0,10.0,35.0,11.0,46.0,0,0,2021
2,20.0,44.0,7.0,32.0,10.0,44.0,1,0,2021
2,40.0,44.0,7.0,37.0,11.0,44.0,1,0,2021
2,60.0,21.0,15.0,19.0,13.0,60.0,0,1,2021
3,41.0,37.0,14.0,35.0,4.0,41.0,0,0,2021
3,44.0,38.0,38.0,59.0,3.0,59.0,2,1,2021
3,50.0,37.0,16.0,52.0,5.0,52.0,2,1,2021
3,45.0,36.0,16.0,24.0,3.0,45.0,0,0,2021
3,52.0,36.0,15.0,35.0,8.0,52.0,0,1,2021
3,73.0,32.0,29.0,66.0,6.0,73.0,0,1,2021
3,36.0,30.0,19.0,55.0,5.0,55.0,2,1,2021
3,36.0,31.0,23.0,51.0,6.0,51.0,2,1,2021
3,60.0,30.0,34.0,42.0,6.0,60.0,0,1,2021
3,14.0,28.0,9.0,38.0,3.0,38.0,2,0,2021
3,51.0,29.0,17.0,57.0,4.0,57.0,2,1,2021
3,23.0,28.0,11.0,44.0,4.0,44.0,2,0,2021
3,36.0,27.0,8.0,32.0,3.0,36.0,0,0,2021
3,35.0,28.0,13.0,38.0,5.0,38.0,2,0,2021
3,51.0,26.0,20.0,56.0,5.0,56.0,2,1,2021
3,47.0,27.0,18.0,38.0,7.0,47.0,0,0,2021
3,52.0,28.0,12.0,41.0,8.0,52.0,0,1,2021
3,34.0,28.0,10.0,37.0,4.0,37.0,2,0,2021
3,25.0,26.0,12.0,31.0,7.0,31.0,2,0,2021
3,54.0,25.0,16.0,33.0,8.0,54.0,0,1,2021
3,63.0,25.0,21.0,38.0,7.0,63.0,0,1,2021
3,52.0,26.0,32.0,54.0,8.0,54.0,2,1,2021
3,89.0,27.0,47.0,61.0,11.0,89.0,0,1,2021
3,57.0,26.0,34.0,39.0,7.0,57.0,0,1,2021
3,27.0,26.0,9.0,36.0,4.0,36.0,2,0,2021
3,21.0,26.0,16.0,32.0,6.0,32.0,2,0,2021
3,52.0,41.0,19.0,31.0,14.0,52.0,0,1,2021
3,22.0,42.0,5.0,16.0,8.0,42.0,1,0,2021
3,18.0,37.0,4.0,18.0,10.0,37.0,1,0,2021
3,99.5,39.0,9.0,17.0,15.0,137.5,0,2,2021
3,62.0,42.0,17.0,13.0,27.0,62.0,0,1,2021
4,37.0,20.0,12.0,25.0,4.0,37.0,0,0,2021
4,33.0,18.0,20.0,64.0,6.0,64.0,2,1,2021
4,42.0,15.0,10.0,62.0,3.0,62.0,2,1,2021
4,27.0,14.0,7.0,31.0,4.0,31.0,2,0,2021
4,46.0,17.0,26.0,27.0,12.0,46.0,0,0,2021
4,19.0,20.0,8.0,34.0,5.0,34.0,2,0,2021
4,33.0,21.0,10.0,34.0,9.0,34.0,2,0,2021
4,25.0,22.0,6.0,38.0,6.0,38.0,2,0,2021
4,25.0,20.0,5.0,27.0,9.0,27.0,2,0,2021
4,32.0,17.0,8.0,36.0,7.0,36.0,2,0,2021
4,52.0,15.0,15.0,41.0,7.0,52.0,0,1,2021
4,29.0,14.0,6.0,35.0,5.0,35.0,2,0,2021
4,43.0,16.0,15.0,37.0,8.0,43.0,0,0,2021
4,45.0,21.0,13.0,40.0,15.0,45.0,0,0,2021
4,80.0,22.0,44.0,44.0,22.0,80.0,0,1,2021
4,55.0,19.0,29.0,67.0,13.0,67.0,2,1,2021
4,57.0,21.0,23.0,36.0,16.0,57.0,0,1,2021
4,30.0,22.0,10.0,32.0,11.0,32.0,2,0,2021
4,24.0,17.0,8.0,27.0,10.0,27.0,2,0,2021
4,41.0,17.0,19.0,29.0,8.0,41.0,0,0,2021
4,57.0,24.0,15.0,21.0,29.0,57.0,0,1,2021
4,54.0,23.0,13.0,25.0,22.0,54.0,0,1,2021
4,53.0,25.0,12.0,32.0,21.0,53.0,0,1,2021
